-400.0	0.0
-390.0	0.0
-380.0	0.0
-370.0	0.0
-360.0	0.0
-350.0	0.0
-339.99999999999994	0.0
-329.99999999999994	0.0
-319.99999999999994	0.0
-309.99999999999994	0.0
-299.99999999999994	0.0
-289.99999999999994	0.0
-279.99999999999994	0.0
-269.9999999999999	0.0
-259.9999999999999	0.0
-249.9999999999999	0.0
-239.9999999999999	0.0
-229.99999999999986	0.0
-219.99999999999986	0.0
-209.99999999999986	0.0
-199.99999999999986	0.0
-189.99999999999983	0.0
-179.99999999999983	0.0
-169.99999999999983	0.0
-159.9999999999998	0.0
-149.9999999999998	0.0
-139.9999999999998	0.0
-129.99999999999977	0.0
-119.99999999999977	0.0
-109.99999999999976	0.0
-99.99999999999976	0.0
-89.99999999999974	0.0
-79.99999999999974	0.0
-69.99999999999973	0.0
-59.99999999999972	0.0
-49.99999999999971	0.0
-39.9999999999997	0.0
-29.999999999999694	0.0
-19.999999999999684	0.0
-9.999999999999677	0.0
3.3306690738754696e-13	0.0
10.000000000000341	0.0
20.00000000000035	0.0
30.00000000000036	0.0
40.00000000000037	14.0
50.00000000000038	59.5
60.000000000000384	85.5
70.0000000000004	103.0
80.0000000000004	132.5
90.00000000000041	146.5
100.00000000000043	156.5
110.00000000000043	163.5
120.00000000000044	161.0
130.00000000000045	199.0
140.00000000000045	196.5
